white bread,pip fruit,domestic eggs
turkey,bottled water,other vegetables,newspapers
beef,UHT-milk
butter milk,kitchen towels
yogurt,margarine,long life bakery product,coffee
yogurt,root vegetables
yogurt,frozen meals
other vegetables,beverages
cream cheese ,rolls/buns
rolls/buns,salty snack
root vegetables,soda
candy,other vegetables
yogurt,frozen fish,chocolate,butter
grapes,long life bakery product
frozen vegetables,fruit/vegetable juice
meat,dishes
beverages,cream cheese 
citrus fruit,butter,rolls/buns
packaged fruit/vegetables,rolls/buns
yogurt,shopping bags
specialty bar,chewing gum
soda,sausage,UHT-milk,soda,rolls/buns
frankfurter,coffee
frankfurter,sausage
frankfurter,bottled water
onions,white wine
specialty chocolate,soda,curd,female sanitary products
sausage,chocolate
bottled water,sugar
packaged fruit/vegetables,margarine,napkins
frankfurter,butter,long life bakery product
tropical fruit,pastry
whole milk,yogurt,oil
whole milk,coffee,fruit/vegetable juice
beef,frozen vegetables,coffee
whole milk,specialty bar
sausage,pastry,whole milk
yogurt,roll products ,fruit/vegetable juice
canned beer,herbs,margarine
shopping bags,rolls/buns
soda,red/blush wine
white wine,sauces
roll products ,canned vegetables
pastry,yogurt
specialty bar,shopping bags,pasta
hamburger meat,salty snack
hygiene articles,chocolate
soda,shopping bags,coffee
cream cheese ,yogurt,sugar
whole milk,whipped/sour cream
sausage,domestic eggs
beef,tea
male cosmetics,pastry
soda,shopping bags
whipped/sour cream,sugar,brown bread
bottled beer,newspapers
whole milk,bottled water
whole milk,newspapers,bottled water
curd cheese,UHT-milk
pork,beverages,frozen fish
whole milk,root vegetables
pip fruit,light bulbs,bottled water,ketchup
margarine,waffles
pastry,condensed milk,rice,tropical fruit,chocolate marshmallow
whole milk,other vegetables,other vegetables,sugar
candy,dessert,rolls/buns,canned fish
pastry,specialty bar,flour
bottled beer,ham,other vegetables,pork,whole milk,oil,brown bread
bottled water,curd,semi-finished bread
yogurt,root vegetables
domestic eggs,shopping bags
beef,liquor (appetizer),frozen vegetables
whole milk,other vegetables
other vegetables,yogurt
frankfurter,dishes,hygiene articles
citrus fruit,beef
whole milk,bottled beer,UHT-milk,beef,pip fruit,yogurt,salty snack
cat food,bottled beer,beef,brown bread,margarine,rolls/buns
whole milk,domestic eggs
tropical fruit,specialty bar
root vegetables,specialty cheese
other vegetables,long life bakery product
pot plants,frozen potato products
canned beer,specialty bar
soda,pastry
beverages,jam
coffee,yogurt,oil
canned fish,shopping bags
other vegetables,semi-finished bread
beef,butter
beverages,soda
ketchup,hard cheese,rolls/buns
whipped/sour cream,brown bread
cake bar,soda
chocolate,waffles
kitchen towels,rolls/buns
whole milk,yogurt,pastry
canned beer,long life bakery product
domestic eggs,sugar,Instant food products
liquor (appetizer),onions
whipped/sour cream,coffee,shopping bags
bottled water,coffee
beef,other vegetables
frankfurter,soft cheese,mustard
whole milk,specialty cheese
root vegetables,tropical fruit
citrus fruit,pip fruit,beverages
sausage,bottled beer
meat,cling film/bags,whipped/sour cream
frankfurter,canned beer
whole milk,napkins,flour
pork,dessert
sausage,female sanitary products
beef,pastry
root vegetables,citrus fruit,other vegetables,pork,herbs
pip fruit,pork,seasonal products,canned beer
root vegetables,white bread,canned fish
beef,sausage,pet care,yogurt,newspapers,soda
frankfurter,yogurt
frozen meals,whole milk,fruit/vegetable juice,butter,chocolate,bottled water
whole milk,hard cheese
tropical fruit,tropical fruit,napkins
bottled water,whole milk
spread cheese,tropical fruit,domestic eggs,bottled water
hard cheese,whole milk
frozen meals,canned vegetables
pip fruit,other vegetables
yogurt,white bread,salty snack
tropical fruit,photo/film
pip fruit,pastry
root vegetables,chocolate,candy
other vegetables,long life bakery product
zwieback,UHT-milk
frankfurter,whipped/sour cream
sliced cheese,frozen chicken
pork,long life bakery product
processed cheese,waffles
brown bread,newspapers,margarine
rolls/buns,soda
waffles,ketchup,candy
pastry,pip fruit
newspapers,roll products 
soft cheese,pickled vegetables
citrus fruit,salty snack,oil
specialty bar,misc. beverages
waffles,rolls/buns
bottled beer,bottled water
other vegetables,sliced cheese
butter milk,bottled beer
tropical fruit,chicken,onions,packaged fruit/vegetables
canned beer,dessert,fruit/vegetable juice
whole milk,frozen vegetables
rolls/buns,soda,other vegetables,pip fruit
sausage,whole milk,yogurt
skin care,frankfurter,root vegetables,fruit/vegetable juice
bottled water,whole milk,rolls/buns
citrus fruit,cream cheese 
sausage,pork,pip fruit,soda,beef,fruit/vegetable juice,root vegetables,berries,misc. beverages
canned beer,rolls/buns
frankfurter,pastry
bottled beer,soda
hamburger meat,whole milk
curd,sausage
tropical fruit,other vegetables,berries,butter
coffee,rolls/buns,soda
pastry,coffee
shopping bags,shopping bags
curd cheese,soda
beverages,shopping bags
soft cheese,cream cheese 
ham,seasonal products,cat food
curd,margarine
chocolate,long life bakery product
yogurt,onions
citrus fruit,soda
chicken,shopping bags
specialty bar,domestic eggs
bottled water,rolls/buns
other vegetables,shopping bags,shopping bags
butter,long life bakery product
bottled water,pastry
cream cheese ,other vegetables
flour,flower (seeds),bottled water
berries,butter
bottled water,salty snack
long life bakery product,butter
salt,cake bar
ice cream,pasta
other vegetables,brown bread,bottled water,specialty bar
frozen vegetables,coffee
sliced cheese,pasta
other vegetables,chewing gum,newspapers
UHT-milk,whole milk
white bread,domestic eggs
other vegetables,pip fruit,napkins
whole milk,soda
chicken,pastry,whole milk,pip fruit,soda,margarine,candy
soda,butter milk
beef,cream cheese 
pip fruit,onions
herbs,packaged fruit/vegetables
frankfurter,rolls/buns
chicken,curd
chicken,dessert
pip fruit,hard cheese
sausage,Instant food products
sliced cheese,root vegetables,whipped/sour cream
root vegetables,hard cheese
bottled water,herbs
rolls/buns,sugar,fruit/vegetable juice
hamburger meat,butter milk
hamburger meat,tropical fruit
hamburger meat,soda
rolls/buns,berries
yogurt,semi-finished bread
dishes,oil
condensed milk,shopping bags,long life bakery product
whole milk,whipped/sour cream
candy,frozen meals
pip fruit,frozen meals
cream cheese ,shopping bags
soda,whole milk
whole milk,bottled water
berries,butter milk
margarine,whole milk
root vegetables,flour
pip fruit,spread cheese
dessert,pastry
root vegetables,liquor
pastry,berries
whole milk,soft cheese
misc. beverages,spread cheese
soda,butter milk,soda
ice cream,onions
canned beer,soda
tropical fruit,fruit/vegetable juice
dessert,other vegetables
soda,red/blush wine
sausage,curd,salty snack
butter,frankfurter,root vegetables,butter milk,vinegar
misc. beverages,onions
root vegetables,sausage,root vegetables,other vegetables,long life bakery product
photo/film,cat food
zwieback,yogurt
onions,tropical fruit
coffee,hamburger meat
sausage,salty snack
liver loaf,domestic eggs
dessert,tropical fruit
frankfurter,butter,bottled beer
bottled water,misc. beverages,fruit/vegetable juice
other vegetables,rolls/buns
other vegetables,coffee
white wine,cat food
sausage,yogurt
beef,UHT-milk,misc. beverages
curd,processed cheese,bottled water,pickled vegetables
yogurt,rolls/buns,fruit/vegetable juice,spices,canned fish
rolls/buns,rolls/buns
pip fruit,napkins
brown bread,detergent
photo/film,fruit/vegetable juice
beef,herbs
soda,pasta,curd cheese
bottled water,sparkling wine
mustard,rolls/buns,white bread,newspapers
yogurt,newspapers
pip fruit,long life bakery product
canned beer,other vegetables,margarine
root vegetables,red/blush wine
fruit/vegetable juice,pastry
domestic eggs,rolls/buns
bottled water,chocolate
butter,whole milk
rolls/buns,rolls/buns
brown bread,processed cheese
meat,specialty cheese
waffles,rolls/buns
long life bakery product,long life bakery product,whipped/sour cream,soda
brown bread,whipped/sour cream
sausage,long life bakery product
whole milk,whole milk,pastry,pickled vegetables
sausage,long life bakery product
sausage,rolls/buns,rolls/buns,rolls/buns
soda,napkins
berries,candy
sausage,root vegetables
bottled beer,packaged fruit/vegetables
citrus fruit,frozen vegetables
chocolate,pickled vegetables,bottled water
soda,pip fruit
beef,root vegetables
sausage,shopping bags,shopping bags
pork,grapes,hygiene articles
dessert,chocolate
hamburger meat,tropical fruit
whole milk,hamburger meat
pip fruit,UHT-milk,shopping bags
pip fruit,spices
grapes,zwieback
rolls/buns,pastry
whole milk,pot plants,domestic eggs
specialty bar,soda,frozen vegetables,frozen vegetables
misc. beverages,waffles
sausage,ketchup
sliced cheese,napkins
tropical fruit,berries
tropical fruit,misc. beverages
shopping bags,rolls/buns
sliced cheese,rolls/buns
root vegetables,flower (seeds)
butter milk,whole milk
other vegetables,beverages
pip fruit,vinegar
citrus fruit,whipped/sour cream
ham,whole milk
cling film/bags,coffee
rolls/buns,margarine
root vegetables,yogurt,bottled water
dessert,whole milk
sparkling wine,cream cheese 
pastry,whole milk
berries,chocolate marshmallow
sausage,root vegetables
brown bread,honey,pet care
processed cheese,whole milk
beef,pip fruit
rolls/buns,liquor (appetizer)
tropical fruit,canned beer
hamburger meat,bottled water
whole milk,finished products,beef
beverages,packaged fruit/vegetables
liver loaf,citrus fruit
butter,butter milk,canned beer,UHT-milk,brown bread,baking powder,long life bakery product
chicken,UHT-milk
canned beer,butter,butter milk,citrus fruit
rolls/buns,soda
whole milk,whipped/sour cream
citrus fruit,other vegetables,brown bread
sausage,bottled water,napkins
bottled beer,whole milk,tropical fruit,whole milk,hygiene articles,pot plants,soda
long life bakery product,waffles
liquor,fruit/vegetable juice
pip fruit,pastry
root vegetables,domestic eggs,cake bar,napkins
other vegetables,brandy
tropical fruit,other vegetables
yogurt,napkins,rolls/buns,liquor (appetizer)
pip fruit,processed cheese,yogurt
root vegetables,dessert
chocolate,white wine
pip fruit,yogurt,flour,rolls/buns
butter,softener
whole milk,soda
pip fruit,specialty chocolate
whole milk,meat spreads
coffee,shopping bags
flour,pastry
root vegetables,coffee,shopping bags,specialty bar
whole milk,rolls/buns
chicken,margarine,waffles
citrus fruit,yogurt
chicken,coffee
frankfurter,packaged fruit/vegetables
bottled beer,butter milk
tropical fruit,pip fruit,rolls/buns
other vegetables,meat,salty snack
citrus fruit,butter
mayonnaise,decalcifier
berries,pet care
other vegetables,long life bakery product
pip fruit,ice cream,popcorn,soda,bottled water,rolls/buns
UHT-milk,margarine
whole milk,whipped/sour cream,newspapers
frankfurter,ketchup
frankfurter,dessert
rolls/buns,hard cheese
berries,cake bar
zwieback,salty snack
yogurt,bottled water
whole milk,hard cheese,soda
root vegetables,whipped/sour cream
chewing gum,frozen vegetables
candles,coffee
yogurt,rolls/buns
rolls/buns,waffles
citrus fruit,frozen vegetables
whole milk,oil
waffles,fruit/vegetable juice
ham,chewing gum,frozen vegetables
rolls/buns,tidbits,margarine
light bulbs,detergent
frankfurter,bottled water
rolls/buns,whole milk
meat,dessert
yogurt,misc. beverages
yogurt,curd,pastry
pastry,brown bread
other vegetables,soda
soda,pickled vegetables
whole milk,soda
pip fruit,canned beer,pork,white bread
butter milk,waffles
liquor,specialty chocolate
soda,dog food
pork,whipped/sour cream
other vegetables,frozen meals,rolls/buns,canned beer,white bread
frankfurter,frozen potato products,newspapers,softener,abrasive cleaner
tropical fruit,spread cheese,onions,mayonnaise
pet care,whole milk,curd,frozen vegetables
tropical fruit,other vegetables
ham,citrus fruit,sugar,ice cream,whole milk,chocolate marshmallow,specialty bar,candy
tropical fruit,berries,chocolate
pip fruit,pip fruit,sliced cheese,dishes
pork,cream cheese 
pickled vegetables,meat
tropical fruit,rum,flour
tropical fruit,chewing gum
tropical fruit,UHT-milk,whole milk
whole milk,other vegetables
beverages,soda,curd,liquor,whole milk,margarine,flour
newspapers,pip fruit,dishes
whole milk,newspapers
white bread,seasonal products
beef,newspapers
cream cheese ,misc. beverages
onions,butter
hamburger meat,pasta
whole milk,soda,soda,fruit/vegetable juice
rolls/buns,bottled water
dessert,herbs,detergent,artif. sweetener
pickled vegetables,frozen vegetables
rolls/buns,cat food
white bread,spread cheese
rolls/buns,mustard
whole milk,rolls/buns
other vegetables,domestic eggs
yogurt,hygiene articles
bottled beer,chocolate
cookware,spread cheese
cat food,roll products 
whole milk,rolls/buns
bottled water,frozen dessert,newspapers
curd,whipped/sour cream
dessert,frozen vegetables
other vegetables,white bread,detergent
soda,soda,canned fruit,processed cheese,soda,shopping bags
rolls/buns,liquor (appetizer)
canned beer,soda
sauces,frozen vegetables
chocolate,tropical fruit
prosecco,onions
frankfurter,soda
sausage,yogurt
other vegetables,ready soups,baking powder
soda,rolls/buns
whole milk,hygiene articles
rolls/buns,root vegetables
pickled vegetables,other vegetables
liquor (appetizer),hard cheese,yogurt
newspapers,grapes,onions,coffee
beef,whole milk,frozen vegetables
pastry,rolls/buns
pork,other vegetables
whipped/sour cream,onions,other vegetables,yogurt,rolls/buns
pip fruit,other vegetables
canned beer,pip fruit,rolls/buns,brown bread,soft cheese,shopping bags
coffee,whole milk
rolls/buns,soda
specialty bar,cleaner
whole milk,other vegetables,pot plants
rolls/buns,butter
whipped/sour cream,yogurt,processed cheese,rolls/buns
napkins,bottled beer
soda,salt
chewing gum,soda
canned fish,soda
root vegetables,yogurt
root vegetables,pastry
cream cheese ,salt
packaged fruit/vegetables,sweet spreads
other vegetables,abrasive cleaner
light bulbs,pastry,domestic eggs
root vegetables,bottled water
other vegetables,whole milk
dishes,sweet spreads
beverages,chewing gum,rolls/buns
hamburger meat,rolls/buns
rolls/buns,onions
rolls/buns,grapes,bottled beer,sausage,salty snack,Instant food products,domestic eggs,bottled water
ham,yogurt
bottled beer,Instant food products
shopping bags,beef,citrus fruit,cat food
beef,other vegetables
other vegetables,seasonal products,bottled water
chewing gum,sugar
yogurt,rolls/buns
sausage,butter
rolls/buns,UHT-milk
candy,other vegetables
curd,coffee
sausage,other vegetables
other vegetables,whipped/sour cream,whole milk,sugar
root vegetables,semi-finished bread
bottled water,rolls/buns
chicken,soda
frankfurter,pastry
sausage,sausage,pip fruit,sliced cheese,root vegetables,butter milk
rolls/buns,grapes,potato products
frankfurter,bottled water
other vegetables,sliced cheese
UHT-milk,other vegetables
hamburger meat,root vegetables
ice cream,onions
other vegetables,candy
waffles,Instant food products
